Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-11-05,47.25,53.7,54.0,1.8,23.2,2.55
2023-11-06,43.904761904761905,59.714285714285715,54.0,0.5238095238095238,16.61904761904762,4.666666666666667
2023-11-07,66.95,81.95,54.0,1.3,26.0,3.65
2023-11-08,63.523809523809526,74.71428571428571,55.0,11.333333333333334,28.047619047619047,4.761904761904762
2023-11-09,63.45,72.3,55.65,11.95,34.15,3.25
2023-11-10,63.421052631578945,70.57894736842105,54.8421052631579,11.947368421052632,33.36842105263158,5.578947368421052
2023-11-11,62.10526315789474,65.3157894736842,53.73684210526316,11.0,27.42105263157895,7.526315789473684
2023-11-12,54.38095238095238,56.38095238095238,53.095238095238095,11.761904761904763,28.333333333333332,6.238095238095238
2023-11-13,50.785714285714285,59.714285714285715,54.0,12.785714285714286,28.0,9.857142857142858
2023-11-14,57.85,63.0,54.8,12.05,27.85,8.85
2023-11-15,51.0,64.61538461538461,55.0,12.23076923076923,22.615384615384617,7.230769230769231
2023-11-16,51.86666666666667,77.26666666666667,55.53333333333333,13.0,30.333333333333332,11.666666666666666
2023-11-17,50.55555555555556,72.61111111111111,55.44444444444444,13.444444444444445,33.611111111111114,12.11111111111111
2023-11-18,47.833333333333336,72.66666666666667,51.77777777777778,11.222222222222221,23.5,10.38888888888889
2023-11-19,46.611111111111114,68.16666666666667,54.72222222222222,12.38888888888889,25.333333333333332,9.666666666666666
2023-11-20,48.27777777777778,67.11111111111111,55.0,11.666666666666666,28.5,7.944444444444445
2023-11-21,50.2,72.4,55.0,12.0,26.15,12.25
2023-11-22,45.0,65.05263157894737,55.0,12.789473684210526,32.421052631578945,10.473684210526315
2023-11-23,47.75,76.85,55.9,14.0,31.45,14.7
2023-11-24,63.80952380952381,100.76190476190476,55.476190476190474,12.571428571428571,23.142857142857142,21.571428571428573
2023-11-25,57.0,76.78947368421052,55.36842105263158,11.789473684210526,18.736842105263158,15.578947368421053
2023-11-26,46.23809523809524,62.904761904761905,56.0,12.761904761904763,17.952380952380953,16.952380952380953
2023-11-27,52.8421052631579,74.89473684210526,56.0,12.789473684210526,26.736842105263158,15.947368421052632
2023-11-28,56.0,80.26315789473684,56.526315789473685,12.789473684210526,21.31578947368421,14.68421052631579
2023-11-29,55.72727272727273,83.63636363636364,56.45454545454545,13.045454545454545,20.227272727272727,12.727272727272727
2023-11-30,46.5,66.16666666666667,55.0,13.0,22.333333333333332,7.833333333333333
2023-12-01,44.07142857142857,65.35714285714286,55.0,14.5,14.785714285714286,11.928571428571429
2023-12-02,43.869565217391305,76.47826086956522,55.0,13.695652173913043,14.521739130434783,14.782608695652174
2023-12-03,0.0,64.0,55.0,13.833333333333334,20.77777777777778,12.833333333333334
2023-12-04,40.6,61.0,55.0,14.5,15.3,14.1
2023-12-05,54.473684210526315,81.42105263157895,55.0,20.36842105263158,15.31578947368421,23.210526315789473
2023-12-06,57.476190476190474,81.9047619047619,55.476190476190474,24.333333333333332,25.952380952380953,17.428571428571427
2023-12-07,54.45,76.25,55.0,26.05,19.8,19.35
2023-12-08,55.31578947368421,78.57894736842105,55.63157894736842,18.473684210526315,21.68421052631579,16.157894736842106
2023-12-09,54.333333333333336,76.19047619047619,56.0,16.666666666666668,16.80952380952381,11.571428571428571
2023-12-10,56.3,82.95,56.0,17.8,22.7,15.65
2023-12-11,57.2,77.25,57.0,14.45,24.6,13.75
2023-12-12,53.36842105263158,76.47368421052632,56.0,14.210526315789474,24.05263157894737,12.947368421052632
2023-12-13,59.75,81.05,56.0,14.85,22.4,12.75
2023-12-14,61.0,72.94736842105263,56.0,13.263157894736842,23.0,9.421052631578947
2023-12-15,57.785714285714285,69.92857142857143,55.785714285714285,14.571428571428571,19.714285714285715,9.571428571428571
2023-12-16,57.72222222222222,74.72222222222223,55.27777777777778,15.777777777777779,19.833333333333332,7.777777777777778
2023-12-17,58.9,74.6,55.8,15.8,19.55,7.2
2023-12-18,54.55555555555556,75.83333333333333,55.0,16.0,18.166666666666668,7.055555555555555
2023-12-19,53.21052631578947,75.36842105263158,55.0,15.0,18.789473684210527,7.0
2023-12-20,46.22222222222222,69.27777777777777,55.833333333333336,15.88888888888889,18.666666666666668,7.833333333333333
2023-12-21,50.833333333333336,75.44444444444444,56.388888888888886,19.333333333333332,19.555555555555557,10.166666666666666
2023-12-22,60.3,87.15,58.25,21.0,21.2,17.8
2023-12-23,66.52631578947368,93.94736842105263,57.0,19.842105263157894,24.36842105263158,20.36842105263158
2023-12-24,74.26315789473684,105.94736842105263,56.36842105263158,19.157894736842106,30.526315789473685,19.157894736842106
2023-12-25,62.0,81.10526315789474,56.0,16.42105263157895,28.63157894736842,11.947368421052632
2023-12-27,58.5,77.71428571428571,56.0,14.785714285714286,21.142857142857142,17.5
2023-12-28,53.05555555555556,72.44444444444444,55.666666666666664,14.0,21.72222222222222,14.555555555555555
2023-12-29,54.94736842105263,80.36842105263158,56.1578947368421,15.0,20.05263157894737,14.789473684210526
2023-12-30,55.85,78.05,25.55,48.75,13.55,3.85
2023-12-31,55.266666666666666,76.06666666666666,14.4,57.266666666666666,14.133333333333333,0.0
2024-01-01,62.8125,91.75,14.0,54.0625,13.8125,1.625
2024-01-02,56.285714285714285,72.66666666666667,14.0,37.80952380952381,14.666666666666666,0.42857142857142855
2024-01-03,48.411764705882355,63.88235294117647,14.0,33.294117647058826,10.823529411764707,0.0
2024-01-04,50.166666666666664,67.5,14.0,35.5,6.333333333333333,0.0
2024-01-06,52.0,69.0,15.0,47.0,19.0,3.0
2024-01-07,54.0,72.35,15.0,69.4,15.55,17.35
2024-01-08,50.95238095238095,71.85714285714286,15.0,65.9047619047619,18.857142857142858,14.19047619047619
2024-01-09,54.72222222222222,69.33333333333333,16.166666666666668,45.94444444444444,16.22222222222222,22.333333333333332
2024-01-10,48.31578947368421,66.0,32.36842105263158,14.0,19.473684210526315,40.31578947368421
2024-01-11,56.888888888888886,77.55555555555556,36.0,14.61111111111111,17.444444444444443,42.833333333333336
